id,stock_index,stock_name,jzcsyl,stock_date
2,300511,雪榕生物,0.0687,2020_02_22
1,688310,迈得医疗,0.0687,2020_02_22
2,002084,海鸥住工,0.0686,2020_02_22
1,600508,上海能源,0.0686,2020_02_22
2,002871,伟隆股份,0.0685,2020_02_22
1,603306,华懋科技,0.0685,2020_02_22
1,600127,金健米业,0.0685,2020_02_22
2,300579,数字认证,0.0685,2020_02_22
1,600909,华安证券,0.0684,2020_02_22
2,002927,泰永长征,0.0684,2020_02_22
2,002561,徐家汇,0.0684,2020_02_22
2,300092,科新机电,0.0683,2020_02_22
2,300437,清水源,0.0683,2020_02_22
2,002228,合兴包装,0.0683,2020_02_22
2,300292,吴通控股,0.0682,2020_02_22
2,002254,泰和新材,0.0681,2020_02_22
1,603668,天马科技,0.0681,2020_02_22
2,002281,光迅科技,0.0681,2020_02_22
1,600754,锦江酒店,0.0681,2020_02_22
2,300717,华信新材,0.068,2020_02_22
2,002404,嘉欣丝绸,0.068,2020_02_22
1,688099,晶晨股份,0.0679,2020_02_22
2,002591,恒大高新,0.0679,2020_02_22
1,603200,上海洗霸,0.0678,2020_02_22
1,601222,林洋能源,0.0678,2020_02_22
1,688366,昊海生科,0.0678,2020_02_22
2,000719,中原传媒,0.0677,2020_02_22
2,002376,新北洋,0.0677,2020_02_22
2,002573,清新环境,0.0677,2020_02_22
2,300271,华宇软件,0.0677,2020_02_22
1,603937,丽岛新材,0.0676,2020_02_22
1,603488,展鹏科技,0.0676,2020_02_22
1,688015,交控科技,0.0674,2020_02_22
2,002414,高德红外,0.0674,2020_02_22
1,603728,鸣志电器,0.0674,2020_02_22
1,600213,亚星客车,0.0673,2020_02_22
2,300720,海川智能,0.0673,2020_02_22
2,300505,川金诺,0.0673,2020_02_22
1,600030,中信证券,0.0672,2020_02_22
2,300145,中金环境,0.0672,2020_02_22
1,600379,宝光股份,0.0672,2020_02_22
1,600903,贵州燃气,0.0671,2020_02_22
1,600125,铁龙物流,0.0671,2020_02_22
2,002621,美吉姆,0.067,2020_02_22
2,002796,世嘉科技,0.067,2020_02_22
2,001979,招商蛇口,0.0669,2020_02_22
1,600195,中牧股份,0.0668,2020_02_22
2,002589,瑞康医药,0.0668,2020_02_22
2,300504,天邑股份,0.0666,2020_02_22
1,603567,珍宝岛,0.0666,2020_02_22
1,603706,东方环宇,0.0665,2020_02_22
2,002053,云南能投,0.0665,2020_02_22
2,300603,立昂技术,0.0665,2020_02_22
1,603580,艾艾精工,0.0665,2020_02_22
2,000560,我爱我家,0.0665,2020_02_22
1,600820,隧道股份,0.0664,2020_02_22
1,601666,平煤股份,0.0663,2020_02_22
2,300212,易华录,0.0663,2020_02_22
2,002526,山东矿机,0.0663,2020_02_22
2,002680,*ST长生,0.0663,2020_02_22
1,603859,能科股份,0.0663,2020_02_22
2,002367,康力电梯,0.0663,2020_02_22
1,600057,厦门象屿,0.0663,2020_02_22
1,600269,赣粤高速,0.0662,2020_02_22
1,601669,中国电建,0.0662,2020_02_22
2,002074,国轩高科,0.0661,2020_02_22
2,300600,瑞特股份,0.0661,2020_02_22
2,002519,银河电子,0.066,2020_02_22
2,002717,岭南股份,0.0659,2020_02_22
2,300533,冰川网络,0.0659,2020_02_22
2,002945,华林证券,0.0659,2020_02_22
1,600792,云煤能源,0.0659,2020_02_22
1,601188,龙江交通,0.0659,2020_02_22
1,603006,联明股份,0.0658,2020_02_22
2,000155,川能动力,0.0658,2020_02_22
2,002840,华统股份,0.0658,2020_02_22
1,603897,长城科技,0.0657,2020_02_22
1,600153,建发股份,0.0657,2020_02_22
2,300538,同益股份,0.0657,2020_02_22
2,300693,盛弘股份,0.0656,2020_02_22
2,000928,中钢国际,0.0656,2020_02_22
1,603100,川仪股份,0.0656,2020_02_22
1,603256,宏和科技,0.0655,2020_02_22
2,002930,宏川智慧,0.0655,2020_02_22
2,002010,传化智联,0.0655,2020_02_22
1,600061,国投资本,0.0654,2020_02_22
2,300034,钢研高纳,0.0654,2020_02_22
1,600874,创业环保,0.0653,2020_02_22
1,600090,同济堂,0.0653,2020_02_22
2,000850,华茂股份,0.0653,2020_02_22
2,000967,盈峰环境,0.0652,2020_02_22
2,000777,中核科技,0.0652,2020_02_22
2,300635,中达安,0.0652,2020_02_22
1,600639,浦东金桥,0.0651,2020_02_22
1,603333,尚纬股份,0.0651,2020_02_22
2,300073,当升科技,0.065,2020_02_22
1,601800,中国交建,0.065,2020_02_22
1,603998,方盛制药,0.0649,2020_02_22
1,600439,瑞贝卡,0.0649,2020_02_22
2,300260,新莱应材,0.0648,2020_02_22
2,002836,新宏泽,0.0648,2020_02_22
2,002811,亚泰国际,0.0648,2020_02_22
1,603701,德宏股份,0.0648,2020_02_22
1,600513,联环药业,0.0647,2020_02_22
2,300036,超图软件,0.0647,2020_02_22
2,002820,桂发祥,0.0647,2020_02_22
2,000683,远兴能源,0.0646,2020_02_22
2,002675,东诚药业,0.0646,2020_02_22
1,603045,福达合金,0.0646,2020_02_22
1,601766,中国中车,0.0645,2020_02_22
2,300441,鲍斯股份,0.0645,2020_02_22
1,603128,华贸物流,0.0645,2020_02_22
2,300582,英飞特,0.0645,2020_02_22
1,600823,世茂股份,0.0645,2020_02_22
1,601163,三角轮胎,0.0644,2020_02_22
2,000636,风华高科,0.0644,2020_02_22
1,600695,绿庭投资,0.0644,2020_02_22
1,600777,新潮能源,0.0643,2020_02_22
2,300227,光韵达,0.0643,2020_02_22
1,600853,龙建股份,0.0643,2020_02_22
1,601199,江南水务,0.0643,2020_02_22
2,300453,三鑫医疗,0.0642,2020_02_22
1,603665,康隆达,0.0642,2020_02_22
2,300235,方直科技,0.0642,2020_02_22
2,002885,京泉华,0.0641,2020_02_22
2,300315,掌趣科技,0.0641,2020_02_22
2,002451,摩恩电气,0.0641,2020_02_22
2,002061,浙江交科,0.0641,2020_02_22
1,600869,智慧能源,0.0641,2020_02_22
1,603239,浙江仙通,0.064,2020_02_22
1,603019,中科曙光,0.0639,2020_02_22
2,002133,广宇集团,0.0639,2020_02_22
1,600106,重庆路桥,0.0638,2020_02_22
2,002303,美盈森,0.0638,2020_02_22
2,000776,广发证券,0.0637,2020_02_22
2,300560,中富通,0.0637,2020_02_22
1,600015,华夏银行,0.0637,2020_02_22
2,002789,建艺集团,0.0637,2020_02_22
1,600650,锦江投资,0.0637,2020_02_22
2,300509,新美星,0.0637,2020_02_22
1,600171,上海贝岭,0.0637,2020_02_22
1,603739,蔚蓝生物,0.0636,2020_02_22
2,300652,雷迪克,0.0635,2020_02_22
1,600202,哈空调,0.0635,2020_02_22
2,002125,湘潭电化,0.0635,2020_02_22
1,603110,东方材料,0.0634,2020_02_22
2,000027,深圳能源,0.0634,2020_02_22
2,002614,奥佳华,0.0634,2020_02_22
1,688159,有方科技,0.0634,2020_02_22
1,600393,粤泰股份,0.0634,2020_02_22
2,002733,雄韬股份,0.0633,2020_02_22
2,002241,歌尔股份,0.0633,2020_02_22
2,000534,万泽股份,0.0632,2020_02_22
1,600976,健民集团,0.0632,2020_02_22
1,600697,欧亚集团,0.0632,2020_02_22
2,002115,三维通信,0.0632,2020_02_22
2,300433,蓝思科技,0.0632,2020_02_22
1,600088,中视传媒,0.0631,2020_02_22
2,300295,三六五网,0.0631,2020_02_22
2,000591,太阳能,0.063,2020_02_22
2,002620,瑞和股份,0.0629,2020_02_22
2,000819,岳阳兴长,0.0629,2020_02_22
1,601992,金隅集团,0.0629,2020_02_22
1,600491,龙元建设,0.0629,2020_02_22
2,300163,先锋新材,0.0629,2020_02_22
1,603815,交建股份,0.0629,2020_02_22
2,000166,申万宏源,0.0628,2020_02_22
2,000778,新兴铸管,0.0628,2020_02_22
2,000032,深桑达A,0.0628,2020_02_22
2,002226,江南化工,0.0628,2020_02_22
1,600063,皖维高新,0.0628,2020_02_22
1,601858,中国科传,0.0628,2020_02_22
2,300676,华大基因,0.0626,2020_02_22
1,600029,南方航空,0.0626,2020_02_22
2,300335,迪森股份,0.0624,2020_02_22
1,603038,华立股份,0.0624,2020_02_22
2,002850,科达利,0.0624,2020_02_22
1,688258,卓易信息,0.0624,2020_02_22
2,300220,金运激光,0.0623,2020_02_22
1,688002,睿创微纳,0.0623,2020_02_22
1,600185,格力地产,0.0623,2020_02_22
1,603076,乐惠国际,0.0623,2020_02_22
1,603696,安记食品,0.0622,2020_02_22
2,300308,中际旭创,0.0622,2020_02_22
2,002416,爱施德,0.0622,2020_02_22
2,002723,金莱特,0.0621,2020_02_22
1,600011,华能国际,0.0621,2020_02_22
2,000790,泰合健康,0.0621,2020_02_22
2,000813,德展健康,0.0621,2020_02_22
2,300440,运达科技,0.0621,2020_02_22
2,300743,天地数码,0.062,2020_02_22
2,002845,同兴达,0.0619,2020_02_22
2,002730,电光科技,0.0619,2020_02_22
1,601866,中远海发,0.0618,2020_02_22
1,601816,京沪高铁,0.0618,2020_02_22
1,600308,华泰股份,0.0617,2020_02_22
2,300636,同和药业,0.0617,2020_02_22
1,603877,太平鸟,0.0616,2020_02_22
2,002852,道道全,0.0616,2020_02_22
2,002301,齐心集团,0.0616,2020_02_22
1,600363,联创光电,0.0616,2020_02_22
2,300687,赛意信息,0.0616,2020_02_22
1,600180,瑞茂通,0.0616,2020_02_22
2,000923,河钢资源,0.0616,2020_02_22
1,600378,昊华科技,0.0615,2020_02_22
1,600496,精工钢构,0.0615,2020_02_22
2,002042,华孚时尚,0.0614,2020_02_22
2,000525,红太阳,0.0614,2020_02_22
2,300190,维尔利,0.0613,2020_02_22
1,600120,浙江东方,0.0613,2020_02_22
2,002933,新兴装备,0.0613,2020_02_22
1,603977,国泰集团,0.0613,2020_02_22
1,600575,淮河能源,0.0612,2020_02_22
2,002553,南方轴承,0.0612,2020_02_22
1,603936,博敏电子,0.0612,2020_02_22
1,600498,烽火通信,0.0611,2020_02_22
2,300373,扬杰科技,0.0611,2020_02_22
1,600837,海通证券,0.0611,2020_02_22
2,002825,纳尔股份,0.0611,2020_02_22
2,002859,洁美科技,0.061,2020_02_22
1,600642,申能股份,0.061,2020_02_22
2,002479,富春环保,0.061,2020_02_22
2,300664,鹏鹞环保,0.061,2020_02_22
1,603917,合力科技,0.061,2020_02_22
1,601326,秦港股份,0.0608,2020_02_22
1,603900,莱绅通灵,0.0608,2020_02_22
1,601898,中煤能源,0.0607,2020_02_22
1,603909,合诚股份,0.0607,2020_02_22
2,000823,超声电子,0.0606,2020_02_22
1,600459,贵研铂业,0.0606,2020_02_22
2,002961,瑞达期货,0.0605,2020_02_22
1,603889,新澳股份,0.0605,2020_02_22
1,600097,开创国际,0.0605,2020_02_22
2,000931,中关村,0.0605,2020_02_22
2,000543,皖能电力,0.0605,2020_02_22
1,601990,南京证券,0.0604,2020_02_22
2,000060,中金岭南,0.0604,2020_02_22
1,601801,皖新传媒,0.0604,2020_02_22
1,600769,祥龙电业,0.0603,2020_02_22
2,002013,中航机电,0.0603,2020_02_22
2,002371,北方华创,0.0602,2020_02_22
2,300387,富邦股份,0.0602,2020_02_22
1,603020,爱普股份,0.0602,2020_02_22
1,603378,亚士创能,0.0602,2020_02_22
2,300550,和仁科技,0.0602,2020_02_22
1,601016,节能风电,0.0601,2020_02_22
1,600297,广汇汽车,0.0601,2020_02_22
2,300272,开能健康,0.0601,2020_02_22
2,002044,美年健康,0.06,2020_02_22
1,600028,中国石化,0.0599,2020_02_22
2,300129,泰胜风能,0.0599,2020_02_22
2,002340,格林美,0.0598,2020_02_22
2,000863,三湘印象,0.0598,2020_02_22
1,603118,共进股份,0.0597,2020_02_22
1,601808,中海油服,0.0597,2020_02_22
2,002140,东华科技,0.0596,2020_02_22
2,002238,天威视讯,0.0595,2020_02_22
2,000899,赣能股份,0.0594,2020_02_22
2,002926,华西证券,0.0594,2020_02_22
2,000825,太钢不锈,0.0594,2020_02_22
2,002533,金杯电工,0.0594,2020_02_22
2,002154,报喜鸟,0.0594,2020_02_22
2,002661,克明面业,0.0594,2020_02_22
2,000078,海王生物,0.0593,2020_02_22
2,000035,中国天楹,0.0593,2020_02_22
1,600490,鹏欣资源,0.0593,2020_02_22
1,601886,江河集团,0.0592,2020_02_22
1,600299,安迪苏,0.0592,2020_02_22
2,000025,特力A,0.0592,2020_02_22
2,300194,福安药业,0.0592,2020_02_22
1,603817,海峡环保,0.0592,2020_02_22
2,300576,容大感光,0.0591,2020_02_22
2,002343,慈文传媒,0.0591,2020_02_22
1,603880,南卫股份,0.059,2020_02_22
2,002487,大金重工,0.059,2020_02_22
2,300508,维宏股份,0.0589,2020_02_22
1,600039,四川路桥,0.0588,2020_02_22
1,600999,招商证券,0.0588,2020_02_22
1,600116,三峡水利,0.0587,2020_02_22
2,002891,中宠股份,0.0586,2020_02_22
2,002800,天顺股份,0.0586,2020_02_22
2,000733,振华科技,0.0585,2020_02_22
1,603722,阿科力,0.0585,2020_02_22
2,002559,亚威股份,0.0585,2020_02_22
2,000685,中山公用,0.0585,2020_02_22
1,603825,华扬联众,0.0585,2020_02_22
2,002283,天润曲轴,0.0584,2020_02_22
2,000012,南玻A,0.0584,2020_02_22
2,002712,思美传媒,0.0584,2020_02_22
2,002063,远光软件,0.0584,2020_02_22
1,600023,浙能电力,0.0584,2020_02_22
2,002106,莱宝高科,0.0583,2020_02_22
2,002345,潮宏基,0.0583,2020_02_22
2,300455,康拓红外,0.0583,2020_02_22
1,603711,香飘飘,0.0583,2020_02_22
1,600335,国机汽车,0.0583,2020_02_22
2,002807,江阴银行,0.0583,2020_02_22
1,600814,杭州解百,0.0582,2020_02_22
1,603566,普莱柯,0.0582,2020_02_22
1,600502,安徽建工,0.0582,2020_02_22
2,002539,云图控股,0.0581,2020_02_22
2,002202,金风科技,0.0581,2020_02_22
2,000058,深赛格,0.0581,2020_02_22
2,300151,昌红科技,0.058,2020_02_22
2,300021,大禹节水,0.058,2020_02_22
2,000565,渝三峡A,0.0579,2020_02_22
1,600838,上海九百,0.0579,2020_02_22
1,603266,天龙股份,0.0578,2020_02_22
1,600382,广东明珠,0.0578,2020_02_22
1,603959,百利科技,0.0578,2020_02_22
1,603161,科华控股,0.0578,2020_02_22
1,600795,国电电力,0.0578,2020_02_22
1,601688,华泰证券,0.0577,2020_02_22
1,600581,八一钢铁,0.0577,2020_02_22
2,002243,通产丽星,0.0577,2020_02_22
1,600592,龙溪股份,0.0577,2020_02_22
1,600481,双良节能,0.0577,2020_02_22
2,002915,中欣氟材,0.0577,2020_02_22
2,002217,合力泰,0.0577,2020_02_22
2,300390,天华超净,0.0576,2020_02_22
1,600021,上海电力,0.0576,2020_02_22
2,000153,丰原药业,0.0576,2020_02_22
1,601949,中国出版,0.0575,2020_02_22
1,603890,春秋电子,0.0575,2020_02_22
2,002434,万里扬,0.0575,2020_02_22
2,002908,德生科技,0.0575,2020_02_22
1,601228,广州港,0.0574,2020_02_22
2,002896,中大力德,0.0574,2020_02_22
1,600162,香江控股,0.0573,2020_02_22
2,000682,东方电子,0.0572,2020_02_22
2,002152,广电运通,0.0572,2020_02_22
1,603656,泰禾光电,0.0572,2020_02_22
2,300215,电科院,0.0572,2020_02_22
1,603716,塞力斯,0.0572,2020_02_22
2,002441,众业达,0.0571,2020_02_22
1,601881,中国银河,0.057,2020_02_22
2,300696,爱乐达,0.057,2020_02_22
2,300689,澄天伟业,0.057,2020_02_22
2,002783,凯龙股份,0.0569,2020_02_22
2,000686,东北证券,0.0568,2020_02_22
2,002135,东南网架,0.0567,2020_02_22
2,002237,恒邦股份,0.0567,2020_02_22
1,603016,新宏泰,0.0567,2020_02_22
1,603396,金辰股份,0.0567,2020_02_22
2,000883,湖北能源,0.0566,2020_02_22
1,601789,宁波建工,0.0565,2020_02_22
2,300537,广信材料,0.0564,2020_02_22
1,603979,金诚信,0.0564,2020_02_22
1,600497,驰宏锌锗,0.0563,2020_02_22
2,002136,安纳达,0.0563,2020_02_22
1,600353,旭光股份,0.0563,2020_02_22
2,002187,广百股份,0.0563,2020_02_22
1,600410,华胜天成,0.0563,2020_02_22
1,603818,曲美家居,0.0563,2020_02_22
1,603955,大千生态,0.0562,2020_02_22
2,002735,王子新材,0.0562,2020_02_22
2,300154,瑞凌股份,0.0562,2020_02_22
1,600998,九州通,0.0561,2020_02_22
2,000415,渤海租赁,0.0561,2020_02_22
2,002503,搜于特,0.0561,2020_02_22
1,600688,上海石化,0.056,2020_02_22
2,002457,青龙管业,0.056,2020_02_22
1,600968,海油发展,0.0559,2020_02_22
1,600833,第一医药,0.0558,2020_02_22
2,000977,浪潮信息,0.0558,2020_02_22
1,601678,滨化股份,0.0558,2020_02_22
2,002004,华邦健康,0.0557,2020_02_22
1,601198,东兴证券,0.0556,2020_02_22
1,600231,凌钢股份,0.0556,2020_02_22
2,002216,三全食品,0.0555,2020_02_22
2,002481,双塔食品,0.0555,2020_02_22
1,603809,豪能股份,0.0555,2020_02_22
2,002700,新疆浩源,0.0554,2020_02_22
1,603896,寿仙谷,0.0554,2020_02_22
1,603888,新华网,0.0554,2020_02_22
1,600979,广安爱众,0.0553,2020_02_22
1,601633,长城汽车,0.0553,2020_02_22
2,002244,滨江集团,0.0553,2020_02_22
1,603383,顶点软件,0.0552,2020_02_22
1,600699,均胜电子,0.055,2020_02_22
2,300300,汉鼎宇佑,0.055,2020_02_22
1,601368,绿城水务,0.055,2020_02_22
2,000016,深康佳A,0.0548,2020_02_22
2,002538,司尔特,0.0548,2020_02_22
1,603421,鼎信通讯,0.0547,2020_02_22
1,603648,畅联股份,0.0547,2020_02_22
2,002461,珠江啤酒,0.0545,2020_02_22
1,603339,四方科技,0.0545,2020_02_22
2,300223,北京君正,0.0545,2020_02_22
1,600446,金证股份,0.0545,2020_02_22
1,601086,国芳集团,0.0544,2020_02_22
2,300474,景嘉微,0.0544,2020_02_22
2,002724,海洋王,0.0543,2020_02_22
2,300078,思创医惠,0.0542,2020_02_22
2,002252,上海莱士,0.0542,2020_02_22
2,002929,润建股份,0.0541,2020_02_22
2,000539,粤电力A,0.0541,2020_02_22
2,000751,锌业股份,0.0541,2020_02_22
2,000623,吉林敖东,0.0538,2020_02_22
2,300343,联创股份,0.0538,2020_02_22
2,300424,航新科技,0.0538,2020_02_22
1,603320,迪贝电气,0.0538,2020_02_22
2,000783,长江证券,0.0538,2020_02_22
2,300674,宇信科技,0.0538,2020_02_22
1,600703,三安光电,0.0538,2020_02_22
1,600345,长江通信,0.0537,2020_02_22
2,300691,联合光电,0.0537,2020_02_22
1,603876,鼎胜新材,0.0537,2020_02_22
2,002612,朗姿股份,0.0537,2020_02_22
2,002905,金逸影视,0.0536,2020_02_22
2,300712,永福股份,0.0535,2020_02_22
1,603079,圣达生物,0.0534,2020_02_22
2,300254,仟源医药,0.0533,2020_02_22
2,300492,山鼎设计,0.0531,2020_02_22
1,603776,永安行,0.0531,2020_02_22
1,601010,文峰股份,0.0531,2020_02_22
2,002322,理工环科,0.0531,2020_02_22
1,600939,重庆建工,0.0531,2020_02_22
2,000541,佛山照明,0.0531,2020_02_22
2,300587,天铁股份,0.0531,2020_02_22
2,002742,三圣股份,0.0531,2020_02_22
2,300468,四方精创,0.053,2020_02_22
1,600721,*ST百花,0.0529,2020_02_22
2,300353,东土科技,0.0528,2020_02_22
2,300304,云意电气,0.0528,2020_02_22
2,000690,宝新能源,0.0528,2020_02_22
2,300065,海兰信,0.0528,2020_02_22
1,600808,马钢股份,0.0528,2020_02_22
1,603978,深圳新星,0.0527,2020_02_22
2,300209,天泽信息,0.0527,2020_02_22
2,300042,朗科科技,0.0527,2020_02_22
1,600633,浙数文化,0.0527,2020_02_22
2,300112,万讯自控,0.0526,2020_02_22
1,600980,北矿科技,0.0525,2020_02_22
1,600499,科达洁能,0.0525,2020_02_22
1,600895,张江高科,0.0525,2020_02_22
1,601377,兴业证券,0.0524,2020_02_22
1,603090,宏盛股份,0.0524,2020_02_22
1,603629,利通电子,0.0524,2020_02_22
2,002738,中矿资源,0.0523,2020_02_22
2,002108,沧州明珠,0.0522,2020_02_22
2,002454,松芝股份,0.0522,2020_02_22
2,300068,南都电源,0.0522,2020_02_22
1,601595,上海电影,0.0522,2020_02_22
1,600798,宁波海运,0.052,2020_02_22
1,600988,赤峰黄金,0.052,2020_02_22
2,002464,众应互联,0.0518,2020_02_22
2,000627,天茂集团,0.0517,2020_02_22
2,300705,九典制药,0.0517,2020_02_22
2,300573,兴齐眼药,0.0517,2020_02_22
2,002739,万达电影,0.0517,2020_02_22
2,300467,迅游科技,0.0517,2020_02_22
2,300666,江丰电子,0.0517,2020_02_22
2,002631,德尔未来,0.0516,2020_02_22
2,300517,海波重科,0.0516,2020_02_22
2,002129,中环股份,0.0516,2020_02_22
1,601700,风范股份,0.0515,2020_02_22
1,600038,中直股份,0.0515,2020_02_22
1,600826,兰生股份,0.0515,2020_02_22
2,000552,靖远煤电,0.0514,2020_02_22
2,002054,德美化工,0.0514,2020_02_22
2,002087,新野纺织,0.0514,2020_02_22
2,002079,苏州固锝,0.0513,2020_02_22
1,600615,丰华股份,0.0513,2020_02_22
2,002627,宜昌交运,0.0512,2020_02_22
2,300184,力源信息,0.0512,2020_02_22
2,002484,江海股份,0.0512,2020_02_22
2,300527,中国应急,0.0511,2020_02_22
2,300276,三丰智能,0.0511,2020_02_22
2,300499,高澜股份,0.051,2020_02_22
2,002651,利君股份,0.051,2020_02_22
2,300729,乐歌股份,0.0509,2020_02_22
2,000628,高新发展,0.0509,2020_02_22
1,600425,青松建化,0.0509,2020_02_22
2,002168,惠程科技,0.0508,2020_02_22
1,603918,金桥信息,0.0508,2020_02_22
2,300263,隆华科技,0.0508,2020_02_22
2,002425,凯撒文化,0.0508,2020_02_22
2,000972,ST中基,0.0508,2020_02_22
1,600277,亿利洁能,0.0507,2020_02_22
2,300631,久吾高科,0.0507,2020_02_22
1,603637,镇海股份,0.0506,2020_02_22
2,300414,中光防雷,0.0506,2020_02_22
1,600201,生物股份,0.0506,2020_02_22
1,601211,国泰君安,0.0506,2020_02_22
2,300688,创业黑马,0.0506,2020_02_22
2,002893,华通热力,0.0505,2020_02_22
1,603183,建研院,0.0505,2020_02_22
1,600019,宝钢股份,0.0505,2020_02_22
1,603220,中贝通信,0.0505,2020_02_22
2,300397,天和防务,0.0505,2020_02_22
2,002411,延安必康,0.0504,2020_02_22
2,002636,金安国纪,0.0504,2020_02_22
2,300314,戴维医疗,0.0504,2020_02_22
2,300218,安利股份,0.0504,2020_02_22
2,002560,通达股份,0.0503,2020_02_22
1,688122,西部超导,0.0503,2020_02_22
2,002410,广联达,0.0503,2020_02_22
1,603667,五洲新春,0.0503,2020_02_22
2,300062,中能电气,0.0502,2020_02_22
2,000551,创元科技,0.0502,2020_02_22
1,600582,天地科技,0.0502,2020_02_22
1,600739,辽宁成大,0.0502,2020_02_22
2,002250,联化科技,0.0502,2020_02_22
2,300305,裕兴股份,0.0502,2020_02_22
2,300722,新余国科,0.0501,2020_02_22
2,002921,联诚精密,0.0501,2020_02_22
2,002397,梦洁股份,0.0501,2020_02_22
1,601878,浙商证券,0.05,2020_02_22
2,000976,华铁股份,0.05,2020_02_22
2,300656,民德电子,0.05,2020_02_22
